id,title,year,rating
100681,Shanghai,2012,6.7
569494,Fraud Saiyyan,2019,4.2
492181,1921,2018,5.7
636449,Ujda Chaman,2019,6.2
639411,Upstarts,2019,7.1
97437,Hum Kisi Se Kum Nahin,2002,5.7
1177634,Tumse Na Ho Payega,2023,7.7
303398,Jaal: The Trap,2003,5.5
556270,Sadak 2,2020,5.3
206459,Mahaan,1983,6.5
391778,Azhar,2016,5.9
372084,Mastram,2014,3.7
271677,The Hero: Love Story of a Spy,2003,6
506456,Welcome to New York,2018,4.5
370870,Aligarh,2016,6.9
643807,Ramprasad Ki Tehrvi,2019,6
847732,U-Turn,2023,5.1
170991,Maya Memsaab,1993,5.4
62803,Hero,1983,6.9
37951,Raajneeti,2010,6.3
102353,Chaahat,1996,6.5
817866,Goodbye,2022,8
828901,Love Hostel,2022,4.9
165076,Gumrah,1993,7.4
192339,Big Brother,2007,4.9
1163258,12th Fail,2023,6.7
1009432,Uunchai,2022,6
31458,Rann,2010,6.7
43216,Prince,2010,4.9
570341,Shikari,1991,6.7
46428,Gangaajal,2003,6.3
68256,Stanley Ka Dabba,2011,6.8
18673,8 x 10 Tasveer,2009,5.2
30613,Hero No. 1,1997,6.5
167595,Superman,1987,4.3
461816,Daddy,2017,5.9
946652,Kaun Pravin Tambe?,2022,7.4
606599,Commando 3,2019,7
141613,Jeet,1996,6.9
160265,Koyla,1997,6.7
397365,Madaari,2016,7.3
360826,Jazbaa,2015,6.9
601469,Badnaam Gali,2019,6.3
421701,Yodha,1991,3
454769,Behen Hogi Teri,2017,6.1
21906,Gupt: The Hidden Truth,1997,6.5
46371,Apna Sapna Money Money,2006,5.4
413548,Begum Jaan,2017,6
404579,Akira,2016,5.7
30244,Kabul Express,2006,5.8
46406,Mission Kashmir,2000,6.3
14394,Sarkar Raj,2008,6.6
60740,Game,2011,5.5
462405,Zakir Khan: Haq Se Single,2017,8.1
143980,Krantiveer,1994,8.4
403403,Junooniyat,2016,4.4
26379,Paa,2009,6.4
75253,Aa ab Laut Chalen,1999,5.5
41381,Pukar,2000,6.6
1158378,Ghoomer,2023,8.5
131146,Dance Dance,1987,6.4
919031,Tiku Weds Sheru,2023,6.8
538513,Ravan Raaj: A True Story,1995,10
21496,Bobby,1973,6.1
41107,Lamhaa,2010,6.7
128206,Shahid,2013,7.3
543930,Chaahat,2020,0
165573,Kya Kehna,2000,5.4
197483,Laadla,1994,5.6
545071,99 Songs,2021,5
68758,Haunted-3D,2011,6.1
686919,Maska,2020,5.6
154311,Geraftaar,1985,6.6
31983,Darna Zaroori Hai,2006,5.1
535144,Sonchiriya,2019,8.3
311404,Watan Ke Rakhwale,1987,7
54081,Aakrosh,2010,7.1
621005,Prassthanam,2019,7.1
161223,Dulhan Hum Le Jayenge,2000,5.6
69774,Bbuddah Hoga Terra Baap,2011,4.9
53767,Kaagaz Ke Phool,1959,6.8
170998,Shool,1999,7
862701,Ankahi Kahaniya,2021,6.5
465656,Kedarnath,2018,6.6
694103,Roohi,2021,4.3
273505,Humshakals,2014,3.4
211277,Dhaai Akshar Prem Ke,2000,5.5
204848,Noorie,1979,6.5
98126,Purani Haveli,1989,4.8
15464,EMI,2008,7
618473,Khandaani Shafakhana,2019,5.9
15467,Kismat Konnection,2008,5
46373,Bade Miyan Chote Miyan,1998,5.5
547768,Mitron,2018,6.2
381298,Ghayal Once Again,2016,6
260266,Ragini MMS 2,2014,3.9
161229,Bandhan,1998,5.4
137164,Bulandi,2000,6.3
175614,Dil Hai Tumhaara,2002,5.9
127498,Raaz 3,2012,5.3
19980,99,2009,6.6
82243,Gumnaam,1965,6.2
18610,One Two Three,2008,5.3
243595,Diljale,1996,7.7
41511,Dhan Dhana Dhan Goal,2007,5.1
269621,Dil Hi To Hai,1992,5.7
31235,Shaan,1980,6.8
98122,Veerana,1988,5.2
44978,Golmaal 3,2010,5.4
394034,Buddha in a Traffic Jam,2016,7.3
20931,Taxi No. 9211,2006,6.3
643438,Motichoor Chaknachoor,2020,6.1
34144,Atithi Tum Kab Jaoge?,2010,6.2
305341,Rocky,1981,7.3
21982,Aankhen,2002,6.6
63468,Chalo Dilli,2011,6.2
45533,Pyaar Kiya To Darna Kya,1998,6.2
37690,Paathshaala,2010,4.9
32680,Chandni,1989,6.5
228979,Toofan,1989,5.6
430508,Wajah Tum Ho,2016,5
48923,Kuch Naa Kaho,2003,5.6
160242,Ram Jaane,1995,5.1
28472,Silsila,1981,6.1
303281,Happy Ending,2014,5.5
695973,Satyameva Jayate 2,2021,5.4
158519,1920: Evil Returns,2012,5.6
44519,Mughal-e-Azam,1960,7.1
61429,Hostel,2011,5.5
1123960,Sirf Ek Bandaa Kaafi Hai,2023,7
969797,Maja Ma,2022,6
926130,Selfiee,2023,5.7
53590,Alag,2006,4.4
864573,Kuttey,2023,5.8
719949,Khuda Haafiz,2020,6.8
170845,Karma,1986,7.4
538394,Nawabzaade,2018,5.5
58045,Parinda,1989,7.2
161237,Auzaar,1997,6.6
1018220,Plan A Plan B,2022,6.2
54654,Meri Jung,1985,7.5
129507,Joker,2012,4.3
781809,Mumbaikar,2023,4
358985,Kis Kisko Pyaar Karoon,2015,5.9
976827,Dhak Dhak,2023,6
363413,Pyaar Ka Punchnama 2,2015,6.8
330431,NH10,2015,6.8
40777,I Hate Luv Storys,2010,5.9
956757,Cuttputlli,2022,5.7
212754,Siddharth,2013,7.1
26153,God Tussi Great Ho,2008,4.1
1149268,Trial Period,2023,5.5
30695,Chance Pe Dance,2010,5.2
764928,Rashtra Kavach Om,2022,5.7
454952,Sweetiee Weds NRI,2017,3.5
363185,Mastizaade,2016,3.2
44549,Peepli Live,2010,7.2
755836,Chandigarh Kare Aashiqui,2021,6.1
233830,Insan,2005,5.3
20916,Style,2001,6.2
272662,Tirangaa,1993,5.4
807072,Hello Charlie,2021,6.6
335392,Dharam Sankat Mein,2015,6.5
161218,Yeh Hai Jalwa,2002,5.8
243831,Jackpot,2013,3.5
53804,No Problem,2010,4.4
48926,Sangam,1964,7.5
96732,Aradhana,1969,7
458363,Bhouri,2016,7.4
67605,Naseeb,1981,7
782848,Madam Chief Minister,2021,5.8
645998,House Arrest,2019,6.6
25505,Coolie,1983,6.4
272565,Mrityudand,1997,5.6
107937,Bhoot,2003,6
71920,LOC: Kargil,2003,5.9
20622,Padosan,1968,6.9
158708,Sandwich,2006,5.4
34418,Teen Patti,2010,4.1
60397,Pyaar To Hona Hi Tha,1998,6.1
194136,Sooryavansham,1999,5.8
1005581,Dhokha: Round D Corner,2022,5.2
114436,Anjaam,1994,7
136688,Yakeen,2005,4.6
302876,Andaz,1994,4.8
51216,Ghulam,1998,6.3
769603,Shameless,2019,10
1052873,Three of Us,2023,0
72152,Aarakshan,2011,6
69785,Shaitan,2011,6.1
180853,Chashme Baddoor,2013,4.3
26229,Hijack,2008,4.8
669696,Tadap,2021,7
198556,Main Krishna Hoon,2013,4.7
29534,Amar Prem,1972,7.5
403862,Great Grand Masti,2016,4.3
765019,JugJugg Jeeyo,2022,5.7
155973,Aan: Men at Work,2004,5.2
103558,Loafer,1973,4.2
112936,Bol Bachchan,2012,5.7
83902,Na Tum Jaano Na Hum,2002,4.6
440792,Beyond the Clouds,2018,6.4
46379,The Blue Umbrella,2005,6.6
590404,Chhapaak,2020,7.6
15532,Ek Vivaah Aisa Bhi,2008,6.8
968748,Neeyat,2023,4.3
357131,Vishwatma,1992,6.2
845861,State of Siege: Temple Attack,2021,5.3
406042,Happy Bhag Jayegi,2016,6.2
461649,Pari,2018,6.5
423874,Maha-Sangram,1990,4
78442,Mujhse Fraaandship Karoge,2011,6.8
20129,Johnny Gaddaar,2007,6.8
858288,200: Halla Ho,2021,8.5
97341,Deewane Huye Paagal,2005,5
648316,The Body,2019,5.4
30537,Aur Pyaar Ho Gaya,1997,6
54959,Soldier,1998,5.7
20652,Paying Guests,2009,4.2
320873,Dhanak,2015,7.3
158780,Run,2004,5.4
796207,Dobaaraa,2022,5.5
890116,Merry Christmas,2024,0
232791,Mirch Masala,1987,8.1
102358,Trimurti,1995,5.5
207377,Parvarish,1977,6.8
31364,Waqt,2005,5.8
855485,Jungle Cry,2022,8.3
161447,Yeh Dillagi,1994,6.1
59267,Jaan-E-Mann,2006,5.5
545620,Genius,2018,5.9
517975,Manto,2018,7.4
441868,Sarkar 3,2017,5.5
496323,Mogul: The Gulshan Kumar Story,,10
126318,Miss Lovely,2014,6.2
199798,Mili,1975,7.5
581683,Angrakshak,1995,10
161392,Baaghi: A Rebel for Love,1990,6.8
353429,Jaanwar,1999,6.6
66564,Mr. & Mrs. '55,1955,5.4
945337,Sukhee,2023,3.7
108016,Trishul,1978,6.3
184793,Nautanki Saala!,2013,5.2
253708,Naajayaz,1995,5.6
71308,Ghayal,1990,7.2
46408,Money Hai Toh Honey Hai,2008,4.8
222430,Phata Poster Nikhla Hero,2013,5.1
48184,Baabul,2006,6.1
441751,Irada,2017,7
143895,Nigahen: Nagina Part II,1989,6.4
206301,Policegiri,2013,5.2
463063,Mubarakan,2017,6.3
693838,Indoo Ki Jawani,2020,3.5
55386,Dil Toh Baccha Hai Ji,2011,6
589165,Paharganj,2019,7
920679,Zara Hatke Zara Bachke,2023,6.5
413891,Anand Ashram,1977,0
161238,Judwaa,1997,6.4
71301,Laawaris,1981,6.5
31524,Sarfarosh,1999,6.9
142412,Kaun?,1999,5.8
441894,Baadshaho,2017,5.8
311571,I Proud to Be an Indian,2004,4
616880,Bhoot: Part One - The Haunted Ship,2020,5.9
674531,Bob Biswas,2021,6.8
585575,Agnee,1988,10
161236,Jab Pyaar Kisise Hota Hai,1998,6
462349,Banjaran,1991,7.5
540620,Laila Majnu,2018,6.8
317371,Kati Patang,1971,6
266038,Titli,2015,6.9
143975,Satyam Shivam Sundaram,1978,7
328402,Ab Tak Chhappan 2,2015,5.4
308285,Prem Granth,1996,6.7
461707,Haseena Parkar,2017,5.3
232827,Yalgaar,1992,6
590401,De De Pyaar De,2019,6.2
309074,Jeena Sirf Merre Liye,2002,4.6
376884,Kyaa Kool Hain Hum 3,2016,2.9
138934,Damini,1992,7.4
138755,Zokkomon,2011,5
117784,Department,2012,6.3
46385,Hadh Kar Di Aapne,2000,5.3
117782,Chaar Din Ki Chandni,2012,5.7
333583,Tu Chor Main Sipahi,1996,6
137439,Dil Hai Ke Manta Nahin,1991,7.2
483189,Veere Di Wedding,2018,5.1
35063,Just Married,2007,6.2
211105,Krishna Cottage,2004,5.4
161401,Love,1991,6.3
465651,Fanney Khan,2018,5.4
147767,Khiladi 786,2012,4.6
570910,Thackeray,2019,5.1
875188,Kho Gaye Hum Kahan,2023,0
181462,Akaash Vani,2013,5.6
527511,Bhavesh Joshi Superhero,2018,7.3
20976,Mission Istaanbul,2008,3.3
159164,Dilwale,1994,7
68029,Double Dhamaal,2011,4.4
46378,Bhavnao Ko Samjho,2010,4
39217,Maine Pyaar Kyun Kiya?,2005,4.5
213188,Dharam Veer,1977,7.6
20917,Sunday,2008,4.8
883125,Chup,2022,6.5
15978,Naina,2005,3.4
125216,Julie,1975,3
34369,Aashiqui,1990,4.8
63345,Coolie No. 1,1995,6.2
46423,Lucky: No Time for Love,2005,4.9
242441,Horror Story,2013,4.5
592108,Gone Kesh,2019,7.3
1214123,Zakir Khan: Mann Pasand,2023,8.5
21460,Maachis,1996,6.8
62201,Shahenshah,1988,6
31897,U Me Aur Hum,2008,5.9
302897,Krishna,1996,3
214066,Dil Vil Pyar Vyar,2002,5.3
166231,Refugee,2000,5.9
375845,Rajkumar,1996,6.5
204146,The Crossing,1984,6.2
54142,Mirch,2010,3.1
33067,Chameli,2003,6.5
136543,Imtihaan,1994,6.7
73443,Kabhi Kabhie,1976,6.2
218263,Gharwali Baharwali,1998,5.5
944410,Jalsa,2022,6.4
14478,Alibaba Aur 40 Chor,1979,6.7
76038,Love Breakups Zindagi,2011,6.4
139521,Matru Ki Bijlee Ka Mandola,2013,5.5
66841,Ragini MMS,2011,3.8
19951,1920,2008,5.6
445685,Koi Aap Sa,2005,7.3
166017,Saudagar,1991,6.5
304701,Haathi Mere Saathi,1971,6.8
198462,Genesis,1986,5.7
380593,Akayla,1991,5
1014386,Jogi,2022,6.8
1049623,Almost Pyaar with DJ Mohabbat,2023,3.3
128207,Ship of Theseus,2012,7
107747,Beta,1992,5.9
54639,Yamla Pagla Deewana,2011,5.5
316654,Bombay Velvet,2015,5.6
171004,Mandi,1983,8.7
118809,Jigar,1992,4.2
171492,Ankur,1974,6.2
22448,Awarapan,2007,7
38428,"Gandhi, My Father",2007,5.9
63683,Luv Ka The End,2011,4.9
55808,Rakht Charitra 2,2010,6.2
314690,Haraamkhor,2015,5.9
85992,Tezz,2012,4.1
81551,King Uncle,1993,5.9
179711,Mere Dad Ki Maruti,2013,6.3
50099,Break Ke Baad,2010,5.7
166260,Doli Saja Ke Rakhna,1998,7
1114114,IB 71,2023,6.9
539470,Brij Mohan Amar Rahe!,2018,5
431582,Line of Descent,2019,5.4
46430,Jodi No. 1,2001,5.2
499666,Majboor,1989,0
393421,Sarbjit,2016,7.6
104438,Trishna,1978,9
624794,Posham Pa,2019,5.8
303356,Pyar Ka Devta,1990,10
186747,Ek Thi Daayan,2013,5
24604,Main Aurr Mrs Khanna,2009,4.2
974792,Gulmohar,2023,6
365763,Aaghaaz,2000,1.3
635946,The Booth,2019,6.9
540612,Paltan,2018,6.2
710667,Climax,2020,2.9
475854,B. A. Pass 2,2017,7
271816,Barsaat Ki Ek Raat,1981,7.5
267504,Aakhree Raasta,1986,6.5
117369,Arjun: The Warrior Prince,2012,6.3
964845,Tarla,2023,5.8
549829,Loveyatri,2018,5
543692,Namaste England,2018,4.7
33206,Mere Baap Pehle Aap,2008,4.9
251131,Betaab,1983,6.9
71298,Muqaddar Ka Sikandar,1978,6.2
345980,Roop Ki Rani Choron Ka Raja,1993,5.5
33544,Boot Polish,1954,6.8
915776,Double XL,2022,5.2
262120,Zubeidaa,2001,4.8
232696,Joru ka Ghulam,2000,6.3
512180,Yamla Pagla Deewana: Phir Se,2018,4.6
413421,Phillauri,2017,6.2
1171106,Khichdi 2: Mission Paanthukistan,2023,1
245015,Jhuk Gaya Aasman,1968,0
136527,Dev,2004,6.7
48569,Humko Deewana Kar Gaye,2006,5
333931,Aashik Aawara,1993,5.1
60124,Apne,2007,6.1
660056,Bhangra Paa Le,2020,5.3
85043,Tere Naal Love Ho Gaya,2012,6.2
304909,Ahsaas,1979,0
908397,Mili,2022,6.3
1201303,India Fashion Factory,2023,0
159666,Mela,2000,4.5
161410,Dil Tera Aashiq,1993,5.2
71299,Waqt,1965,6.6
177360,Ab Tumhare Hawale Watan Saathiyo,2004,4.9
646173,Yeh Saali Aashiqui,2019,8.8
604198,Bad Boy,2023,0
232817,Plan,2004,4.6
776557,Writing with Fire,2021,7.4
169456,Dushman Duniya Ka,1996,8.7
640076,Made In China,2019,5.6
71756,Chhoti Si Baat,1976,7.3
452095,The Song of Scorpions,2019,8.2
73237,3 Deewarein,2003,7.3
396488,Traffic,2016,6.6
101728,Vijay,1988,5.3
374639,Cheetah,1994,7
82578,Kranti,1981,6
503577,Jaal,1986,5.2
121594,Upkar,1967,5.2
617779,Pratigyabadh,1991,6
140896,Son of Sardaar,2012,4.6
43665,Hide & Seek,2010,5.7
590397,Bhuj: The Pride of India,2021,6.2
342162,Gurudev,1993,7
192750,Laila,1984,3.7
1063633,Haddi,2023,6.3
941596,Thar,2022,6.2
150009,Rajdhani Express,2013,9
926085,36 Farmhouse,2022,7
73110,Thakshak,1999,5.8
321747,Sharafat Gayi Tel Lene,2015,2.7
56897,Phas Gaye Re Obama,2010,7.2
206202,Mashaal,1984,8.3
936622,Bade Miyan Chote Miyan,2024,0
54971,Dulhe Raja,1998,6.4
458113,The Gentleman,1994,5.5
71900,Always Kabhi Kabhi,2011,3.8
22429,Kyaa Kool Hai Hum,2005,4.9
253546,Hero Hindustani,1998,5.5
121125,Kaalia,1981,6.2
56666,Fiza,2000,6.2
655459,Jai Mummy Di,2020,6.1
142673,Deewana Mastana,1997,6.2
306364,Police Force: An Inside Story,2004,4.5
230437,Phool Aur Kaante,1991,6.6
718156,Unlock,2020,7.5
420827,Duniya,1984,7.3
16537,Mumbai Meri Jaan,2008,7
640421,Cargo,2019,5
161219,Kahin Pyaar Na Ho Jaaye,2000,5.3
71257,Khoobsurat,1999,4.9
598859,Kaamyaab,2020,6.3
82945,Mummy Punjabi,2011,6
238547,Utsav,1984,4.8
458939,Lal Baadshah,1999,6.2
103931,Duvidha,1973,7.1
545273,Helicopter Eela,2018,6.3
254418,Shaadi Ke Side Effects,2014,5.5
161221,Chal Mere Bhai,2000,5.2
44248,Aisha,2010,5.2
135199,Ek Hasina Thi,2004,6.4
21625,Gulaal,2009,6.5
473052,Jeeva,1986,0
420491,Anhonee,1952,6.3
232492,Sachaa Jhutha,1970,6.7
66702,Dil Ne Jise Apna Kahaa,2004,5.3
20563,Heroes,2008,6.2
301687,Tango Charlie,2005,6.4
942411,Mrs.,2023,0
334397,Aetbaar,2004,4.1
118032,Ferrari Ki Sawaari,2012,6
1169516,Welcome to the Jungle,2024,0
599598,India's Most Wanted,2019,5
252053,Yaariyan,2014,3.3
20293,Shortkut - The Con Is On,2009,4.2
605452,Kissebaaz,2019,3.5
54892,Ramayana: The Epic,2010,6.3
41901,Ishq Vishk,2003,5.9
556907,Baazaar,2018,6
46622,Khatta Meetha,1978,6.6
192675,Eklavya: The Royal Guard,2007,6.6
679024,Toofaan,2021,4.9
404414,Khallas: The Beginning of End,2007,0
391766,Do Lafzon Ki Kahani,2016,7.2
475250,Omertà,2018,7.7
211275,Kachche Dhaage,1999,5.9
897515,Chhatriwali,2023,5.4
621003,Laal Kaptaan,2019,7.1
71562,I Am Kalam,2010,7.3
20290,Luck,2009,4.8
81782,Kurukshetra,2000,6.4
21822,Yeh Mera India,2009,8
103048,China Gate,1998,6.6
353952,Calendar Girls,2015,5.7
165404,Humraaz,2002,6.3
75217,Hamara Dil Aapke Paas Hai,2000,5.3
38257,Kushti,2010,3.5
22241,Firaaq,2009,6.3
96147,Aankhen,1993,5.6
455004,Shimla Mirchi,2020,0
109028,Mohra,1994,6.4
84096,Maine Gandhi Ko Nahin Mara,2005,7
361866,Rudraksh,2004,3.9
1021400,Dulhe Raja,2024,0
168498,The Burning Train,1980,6.4
161459,Maidan-E-Jung,1995,7
161436,Khiladi,1992,6
870387,Sharmaji Namkeen,2022,6.8
85053,Jannat 2,2012,6.3
463001,Aag,1994,4
51615,Namak Halaal,1982,6.5
71315,Jaane Kahan Se Aayi Hai,2010,4.7
471892,Shubh Mangal Saavdhan,2017,6.5
804005,Silence... Can You Hear It?,2021,6.2
856193,Hello Doctor,2020,0
433718,Fun2shh... Dudes in the 10th Century,2003,3.5
161175,Yeh Lamhe Judaai Ke,2004,6.8
42323,Tere Bin Laden,2010,6.4
774806,Toolsidas Junior,2022,7.5
213187,Naukar Biwi Ka,1983,0
455432,Sanam,1997,1
496318,Krrish 4,,0
393255,Mahaanta,1997,8
63467,I Am,2011,6.5
165065,Kuch Khatti Kuch Meethi,2001,6.3
78827,Deewangee,2002,6.4
303335,Kanoon,1994,4
343983,Aadmi Khilona Hai,1993,10
134841,Makdee,2002,6.7
1187054,Sajini Shinde Ka Viral Video,2023,2
339367,Hamari Adhuri Kahani,2015,6.3
523278,Saand Ki Aankh,2019,7.1
108141,Rajnigandha,1974,5.5
1185638,Farrey,2023,2
682838,O Pushpa I Hate Tears,2020,10
304079,Babu,1985,6.5
297016,Rajaji,1999,5.7
213565,Arjun Pandit,1999,5.6
367714,Aan Baan,1972,0
56534,Knock Out,2010,7
242313,Hulchul,1971,4.8
255580,Total Siyapaa,2014,4.4
748457,Bahut Hua Sammaan,2020,6.6
597190,Joshilaay,1989,5.5
1205293,Anubhooti... at Metaphysical World,,0
101820,Junoon,1992,5.3
470641,Mukkabaaz,2018,7.6
118632,Ghatak,1996,7
103865,Mera Gaon Mera Desh,1971,6
14468,Ek Chalis Ki Last Local,2007,6.3
78819,Bhumika,1977,6.2
776303,Kaagaz,2021,6.7
261421,The Cloud Door,1994,5.1
241174,Jaani Dushman,1979,6
423822,Deadline: Sirf 24 Ghante,2006,4.6
526090,Mulk,2018,6.9
225635,Dosti: Friends Forever,2005,5
711643,Chhorii,2021,6.3
292830,Creature 3D,2014,3.5
236007,Naksha,2006,4.1
316812,Main Aisa Hi Hoon,2005,4.1
81253,Prem Rog,1982,7.3
383281,Raju Chacha,2000,6
652049,Chintu Ka Birthday,2020,7.6
542460,Pataakha,2018,6.9
476661,Sunny,1984,6.3
277608,Naqaab,2007,4.5
104565,Khoon Aur Paani,1981,4
256095,One by Two,2014,4.5
82575,Indian,2001,5.2
20092,Corporate,2006,6.5
798159,Hum Do Hamare Do,2021,5.7
166027,Fida,2004,5.3
216969,Sohni Mahiwal,1984,5.8
355279,All Is Well,2015,5.6
297019,The Shaukeens,2014,4.6
109001,Shiva,1990,6.5
460123,Mirror Game,2017,5.3
170859,Daag,1973,0
217745,Dil Maange More!!!,2004,4.6
189542,Jayantabhai Ki Luv Story,2013,4.4
20769,Chandni Bar,2001,6.7
37460,Raavan,2010,4.6
1112552,Kennedy,2023,7.5
310123,Zid,2014,4.5
117356,Musafir,2004,5.6
277751,Maine Dil Tujhko Diya,2002,5.3
453989,Aashiqui 3,,0
101747,Chori Mera Kaam,1975,5.2
357133,Daag: The Fire,1999,5.6
325389,Rahasya,2015,7.2
508287,Veerey Ki Wedding,2018,4.4
300712,5 Rifles,1974,7
60730,Khubsoorat,1980,6.3
542187,Sagar Sangam,1988,9.5
84877,Jodi Breakers,2012,5.5
535110,Samundar,1986,8
299692,Super Nani,2014,7.3
1002082,Babli Bouncer,2022,6
64743,Chalti Ka Naam Gaadi,1958,5.5
109907,Hate Story,2012,5.3
534139,Go Goa Gone 2,,0
1201015,Madgaon Express,2023,0
207901,Dayavan,1988,7.5
268305,Zindagi Ek Juaa,1992,6
1103937,Operation Mayfair,2023,4
39347,Hello Brother,1999,5.5
304157,Yaar Gaddar,1994,6
464515,Qila,1998,6
75746,Hum Tum Shabana,2011,4
768466,Janhit Mein Jaari,2022,6.8
683193,Clerk,1989,1
20687,Teree Sang: A Kidult Love Story,2009,7.2
301671,Shaitani Ilaaka,1990,0
317039,Hathyar,2002,5
683395,Virgin Bhanupriya,2020,0
78701,Kisna,2005,7.4
97449,Khamoshi: The Musical,1996,6.7
161433,Suhaag,1979,5.8
165016,Aflatoon,1997,4.4
146003,Rush,2012,4.8
15411,Bheja Fry,2007,6.6
138370,Luv Shuv Tey Chicken Khurana,2012,6.3
165066,Dil Kya Kare,1999,6
936229,Shastry Virudh Shastry,2023,0
71304,Sharaabi,1984,6.5
158807,Chalo Ishq Ladaaye,2002,4.7
101783,Zameen,2003,6.3
20832,Krazzy 4,2008,4.8
605456,Taish,2020,6.6
121473,Anita,1967,0
656566,Amit Tandon: Family Tandoncies,2020,5.5
131156,Raja Jani,1972,6.5
589291,PM Narendra Modi,2019,4.7
589469,377 Ab Normal,2019,6
151042,I.D.,2012,6.3
35708,Tum Milo Toh Sahi,2010,5.7
302450,Betaabi,1997,10
314865,Cheekh,1985,0
21571,Mithya,2008,6.3
73259,Armaan,2003,5.2
230431,Thanedaar,1990,6.3
54969,Daud,1997,5.3
155949,Aap Ki Khatir,2006,5
1144071,Ek Anjaan Rishtey Ka Guilt 2,2022,0
72568,Ek Ladka Ek Ladki,1992,7.1
345426,Khushi,2003,5.3
318898,Alone,2015,4.8
23275,Do Knot Disturb,2009,3.4
111057,Gattu,2011,6.5
939423,Afwaah,2023,5.9
21557,A Thousand Desires Like These,2003,7.1
324218,Aksar,2006,4.4
45667,Yeh Vaada Raha,1982,6.2
306165,Mela,1948,0
598048,Yours Truly,2018,8.3
638665,Eeb Allay Ooo!,2020,7.6
72127,Ram Lakhan,1989,7
328931,Coffee Bloom,2015,0
323030,Khamoshiyan,2015,4.3
275784,Solva Saal,1958,6
180761,Muqaddar Ka Faisla,1987,7
426785,Tum Bin 2,2016,7
590403,Love Aaj Kal,2020,5.5
543932,Kasam,1988,0
270916,Gardish,1993,7.7
65956,I See You,2006,5.8
223091,Mard,1985,5.7
278533,Anari No. 1,1999,5.6
48390,Gangaa Jamunaa Saraswathi,1988,6.3
645370,Bypass Road,2019,5.3
311445,Muskaan,2004,8
984092,The Great Indian Family,2023,4.3
795589,Khichdi 2,2021,0
362296,Mere Jeevan Saathi,1972,7.5
20507,Agyaat,2009,3.4
551745,Mere Pyare Prime Minister,2019,6.4
46413,Mumbai Matinee,2003,4
452967,Baaki Itihaas,2017,6
13123,Aamir,2008,6.7
118133,Ijaazat,1987,7.3
608062,Hawalaat,1987,10
139474,Julie,2004,4.6
226008,Michael,2011,5.5
850180,Lost,2023,5
559082,Lovefucked,2018,4.8
65804,Mr. Natwarlal,1979,6.3
69775,Murder 2,2011,5.7
60389,Bawarchi,1972,6.8
331295,Gair Kanooni,1989,3
142631,Love Ke Liye Kuch Bhi Karega,2001,5.9
316900,Roy,2015,5
403790,Warrior Savitri,2016,2.5
39218,"Main, Meri Patni Aur Woh",2005,5.8
215322,Rishtey,2002,5.6
32295,Khal Nayak,1993,6.9
455549,The Wishing Tree,2017,5.3
463317,Barood,1998,7.3
194522,Monsoon Shootout,2017,6.5
455574,Naseeb Apna Apna,1986,6.3
593214,Blank,2019,6.8
161396,Sanam Bewafa,1991,5.3
120101,Kyaa Super Kool Hain Hum,2012,4.9
284614,Mrigayaa,1976,6
249514,Heeralaal Pannalaal,1978,5
161406,Chandra Mukhi,1993,5.5
52860,Hum Aapke Dil Mein Rehte Hain,1999,5.7
579396,Karobaar,2000,7
261017,Baap Re Baap,1955,0
46381,Buddha Mar Gaya,2007,3.3
1021166,Code Name: Tiranga,2022,4.4
51728,Crook,2010,5.1
161468,Inkaar,2013,5.4
238408,Singh Saab the Great,2013,5
474084,Aakhri Adaalat,1988,5
309867,Zed Plus,2014,7.3
132338,Saaransh,1984,7.3
455272,Zubaan,2016,7
1081726,Bheed,2023,5.9
46370,Anwar,2007,5.4
44059,Baton Baton Mein,1979,6.1
232728,Takkar,1995,4
881983,Salaam Venky,2022,7
64879,Lamhe,1991,6.5
19668,Jai Veeru,2009,5.7
55212,Tumko Na Bhool Paayenge,2002,6.3
435199,Sanam Teri Kasam,2009,7
16894,Akele Hum Akele Tum,1995,6.6
117096,Ab Ke Baras,2002,5
232708,Aarzoo,1999,6.3
241490,Pehchaan,1993,4.5
116887,Chhalia,1960,5
33460,Sehar,2005,7
347951,Trinetra,1991,10
725311,Pareeksha,2020,7.1
364525,Kshatriya,1993,5
221026,"Suddenly, One Day",1989,6.7
21263,Life Partner,2009,4.4
407825,Chudail Story,2016,5
54814,Hum Hain Rahi Pyar Ke,1993,7.1
1009723,Middle Class Love,2022,5.5
301612,Allah Rakha,1986,0
359865,Lootere,1993,6
155141,Dariya Dil,1988,5.2
586077,Chand Sa Roshan Chehra,2005,0
424884,Gandhigiri,2016,9
150922,Samay: When Time Strikes,2003,6.4
414276,Freaky Ali,2016,5.6
64501,Naughty @ 40,2011,3
24864,What's Your Raashee?,2009,5.2
161404,Jaagruti,1992,2.5
58725,Netaji Subhas Chandra Bose: The Forgotten Hero,2005,7.9
505426,Shehzaade,1989,3
20358,Yuvvraaj,2008,5.1
418655,Jaane Anjaane,1971,10
482154,Ajji,2017,6.4
331298,Hey Bro,2015,6
32134,Bal Ganesh,2007,6
159657,Baazi,1995,6.9
1046991,Vadh,2022,5.8
331192,Hatya,1988,8
458032,Dobaara: See Your Evil,2017,4.7
370645,Yeshwant,1997,5.6
166872,Tere Mere Sapne,1996,6
421515,Saat Uchakkey,2016,5.7
393269,Milan,1967,5
